CRASH_ID,CRASH_DT,CRASH_X,CRASH_Y,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CITY_SECT_NM,FC_CD,FC_SHORT_DESC,LAT,LONG,ST_FULL_NM,ISECTG_ST_FULL_NM,POST_SPEED_LMT_VAL,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,IMPCT_LOC_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_SHORT_DESC,WTHR_COND_SHORT_DESC,RD_SURF_SHORT_DESC,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,CRASH_EVNT_1_SHORT_DESC,CRASH_CAUSE_1_SHORT_DESC,RTE_NM,CL_STREET1,CL_STREET2
1485094,6/30/2012 00:00,7672659.00,676775.00,6,30,2012,7,19,Portland SE,11,U INTRST,45.50444444,-122.5652778,SE DIVISION ST             ,SB EX DIVISION C6          ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,UNK ,UNK ,DAY ,TRF SIGNAL,1,,TOO-CLOS,IS 205    ,SE DIVISION ST,
1485124,9/28/2012 00:00,7686610.00,676322.00,9,28,2012,6,12,Portland SE,14,U PR-ART,45.50416667,-122.5108333,SE DIVISION ST             ,SE 148TH AVE               ,40,STRGHT  ,0,,1,0,0,4,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,SE DIVISION ST,SE 148TH AVE
1485170,8/26/2012 00:00,7672516.00,676778.00,8,26,2012,1,16,Portland SE,11,U INTRST,45.50444444,-122.5658333,SE DIVISION ST             ,SB EX DIVISION C6          ,55,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,IS 205    ,SE DIVISION ST,
1485173,9/30/2012 00:00,7673157.00,676762.00,9,30,2012,1,22,Portland SE,14,U PR-ART,45.50444444,-122.5633333,SE DIVISION ST             ,NB POWELL-DIV C2           ,55,INTER   ,0,CROSS  ,0,0,0,,0,4,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,,DIS--RAG,IS 205    ,SE DIVISION ST,
1485177,9/30/2012 00:00,7676928.00,676565.00,9,30,2012,1,13,Portland SE,14,U PR-ART,45.50416667,-122.5486111,SE DIVISION ST             ,SE 112TH AVE               ,50,STRGHT  ,0,,0,0,0,4,0,8,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE DIVISION ST,SE 112TH AVE
1485194,9/29/2012 00:00,7653582.00,677373.00,9,29,2012,7,13,Portland SE,17,U COLL  ,45.50472222,-122.6397222,SE DIVISION ST             ,SE 26TH AVE                ,,INTER   ,1,CROSS  ,0,0,0,,0,5,PRKD MV   ,ANGL    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-FAST,,SE DIVISION ST,SE 26TH AVE
1485212,10/1/2012 00:00,7686682.00,676320.00,10,1,2012,2,17,Portland SE,14,U PR-ART,45.50416667,-122.5105556,SE DIVISION ST             ,SE 148TH AVE               ,50,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE DIVISION ST,SE 148TH AVE
1485277,10/1/2012 00:00,7672516.00,676778.00,10,1,2012,2,12,Portland SE,17,U COLL  ,45.50444444,-122.5658333,SE DIVISION ST             ,SB EX DIVISION C6          ,55,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,IS 205    ,SE DIVISION ST,
1485292,10/1/2012 00:00,7681057.00,676461.00,10,1,2012,2,0,Portland SE,16,U MN-ART,45.50416667,-122.5325,SE DIVISION ST             ,SE 129TH AVE               ,50,STRGHT  ,1,,0,0,0,4,0,7,FIX OBJ   ,FIX     ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,ISLAND    ,RECKLESS,,SE DIVISION ST,SE 129TH AVE
1485416,9/28/2012 00:00,7657853.00,677260.00,9,28,2012,6,14,Portland SE,17,U COLL  ,45.50472222,-122.6230556,SE DIVISION ST             ,SE 39TH AV/CESAR CHAVEZ    ,55,ALLEY   ,0,,0,0,0,4,0,6,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 39TH AVE
1485436,10/2/2012 00:00,7658636.00,677239.00,10,2,2012,3,19,Portland SE,17,U COLL  ,45.50472222,-122.62,SE DIVISION ST             ,SE 41ST AVE                ,35,STRGHT  ,0,,0,0,0,2,0,5,PED       ,PED     ,INJ,CLR ,DRY ,DLIT,NONE      ,1,,IN RDWY ,,SE DIVISION ST,SE 41ST AVE
1485458,10/3/2012 00:00,7681057.00,676461.00,10,3,2012,4,12,Portland SE,14,U PR-ART,45.50416667,-122.5325,SE DIVISION ST             ,SE 129TH AVE               ,50,STRGHT  ,0,,0,0,0,4,0,8,S-STRGHT  ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,PED INV   ,TOO-CLOS,,SE DIVISION ST,SE 129TH AVE
1485480,10/3/2012 00:00,7663340.00,677319.00,10,3,2012,4,13,Portland SE,17,U COLL  ,45.50527778,-122.6016667,SE DIVISION ST             ,SE 60TH AVE                ,35,INTER   ,0,3-LEG  ,0,0,0,,0,2,O-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 60TH AVE
1485504,10/3/2012 00:00,7672089.00,676789.00,10,3,2012,4,8,Portland SE,17,U COLL  ,45.50444444,-122.5675,SE DIVISION ST             ,SE 92ND AVE                ,50,STRGHT  ,0,,0,0,0,4,0,5,PED       ,PED     ,INJ,CLR ,DRY ,DAY ,SP PED SIG,1,,NO-YIELD,IS 205    ,SE DIVISION ST,SE 92ND AVE
1485545,10/6/2012 00:00,7680488.00,676475.00,10,6,2012,7,14,Portland SE,14,U PR-ART,45.50416667,-122.5347222,SE DIVISION ST             ,SE 125TH AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,STOP SIGN ,1,,TOO-CLOS,,SE DIVISION ST,SE 125TH AVE
1485914,10/5/2012 00:00,7678565.00,676523.00,10,5,2012,6,13,Portland SE,14,U PR-ART,45.50416667,-122.5422222,SE DIVISION ST             ,SE 118TH AVE               ,55,INTER   ,0,3-LEG  ,0,0,1,,0,6,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 118TH AVE
1486044,10/7/2012 00:00,7649245.00,677691.00,10,7,2012,1,18,Portland SE,17,U COLL  ,45.50527778,-122.6566667,SE DIVISION ST             ,SE 9TH AVE                 ,55,INTER   ,0,CROSS  ,0,0,0,,0,2,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DUSK,UNKNOWN   ,1,,IMP LN C,,SE DIVISION ST,SE 9TH AVE
1486895,10/11/2012 00:00,7672516.00,676778.00,10,11,2012,5,11,Portland SE,14,U PR-ART,45.50444444,-122.5658333,SE DIVISION ST             ,SB EX DIVISION C6          ,55,INTER   ,0,CROSS  ,0,0,0,,0,4,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,DIS TCD ,IS 205    ,SE DIVISION ST,
1486897,10/11/2012 00:00,7680772.00,676468.00,10,11,2012,5,18,Portland SE,14,U PR-ART,45.50416667,-122.5336111,SE DIVISION ST             ,SE 125TH AVE               ,55,STRGHT  ,0,,0,0,0,4,0,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,CELL-POL  ,INATTENT,,SE DIVISION ST,SE 125TH AVE
1487004,10/13/2012 00:00,7675575.00,676599.00,10,13,2012,7,23,Portland SE,14,U PR-ART,45.50416667,-122.5538889,SE DIVISION ST             ,SE 106TH AVE               ,55,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,INJ,CLR ,WET ,DLIT,STOP SIGN ,1,,NO-YIELD,,SE DIVISION ST,SE 106TH AVE
1487105,7/23/2012 00:00,7689746.00,676345.00,7,23,2012,2,22,Portland SE,14,U PR-ART,45.50444444,-122.4986111,SE DIVISION ST             ,SE 160TH AVE               ,,INTER   ,1,3-LEG  ,0,0,0,,0,6,FIX OBJ   ,FIX     ,INJ,CLR ,DRY ,DLIT,STOP SIGN ,1,POLE UTL  ,OTHR-IMP,,SE DIVISION ST,SE 160TH AVE
1487323,10/12/2012 00:00,7655148.00,677331.00,10,12,2012,6,19,Portland SE,17,U COLL  ,45.50472222,-122.6336111,SE DIVISION ST             ,SE 31ST AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,4,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DLIT,STOP SIGN ,1,,TOO-CLOS,,SE DIVISION ST,SE 31ST AVE
1487939,10/15/2012 00:00,7688820.00,676368.00,10,15,2012,2,17,Portland SE,14,U PR-ART,45.50444444,-122.5022222,SE DIVISION ST             ,SE 156TH AVE               ,,STRGHT  ,0,,0,0,0,4,0,8,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 156TH AVE
1489058,10/10/2012 00:00,7665619.00,677260.00,10,10,2012,4,13,Portland SE,17,U COLL  ,45.50527778,-122.5927778,SE DIVISION ST             ,SE 69TH AVE                ,,ALLEY   ,0,,0,0,0,4,0,8,O-1TURN   ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 69TH AVE
1489183,10/16/2012 00:00,7674934.00,676615.00,10,16,2012,3,17,Portland SE,14,U PR-ART,45.50416667,-122.5563889,SE DIVISION ST             ,SE 104TH DR                ,55,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE DIVISION ST,SE 104TH DR
1489190,10/16/2012 00:00,7684617.00,676371.00,10,16,2012,3,17,Portland SE,19,U LOCAL ,45.50416667,-122.5186111,SE DIVISION ST             ,SE 141ST AVE               ,55,INTER   ,0,CROSS  ,0,0,0,,0,6,BIKE      ,TURN    ,INJ,CLD ,DRY ,DAY ,STOP SIGN ,1,N-MTR     ,IN RDWY ,,SE DIVISION ST,SE 141ST AVE
1489226,6/2/2012 00:00,7672516.00,676778.00,6,2,2012,7,2,Portland SE,17,U COLL  ,45.50444444,-122.5658333,SE DIVISION ST             ,SB EX DIVISION C6          ,35,INTER   ,0,CROSS  ,0,0,0,,0,4,S-1TURN   ,TURN    ,INJ,CLR ,DRY ,DLIT,TRF SIGNAL,1,,DIS TCD ,IS 205    ,SE DIVISION ST,
1489377,10/18/2012 00:00,7688606.00,676373.00,10,18,2012,5,13,Portland SE,14,U PR-ART,45.50444444,-122.5030556,SE DIVISION ST             ,SE 156TH AVE               ,50,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,PED INV   ,TOO-CLOS,,SE DIVISION ST,SE 156TH AVE
1489451,10/18/2012 00:00,7683549.00,676398.00,10,18,2012,5,8,Portland SE,14,U PR-ART,45.50416667,-122.5227778,SE DIVISION ST             ,SE 137TH AVE               ,45,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE DIVISION ST,SE 137TH AVE
1489678,10/12/2012 00:00,7671662.00,676800.00,10,12,2012,6,17,Portland SE,17,U COLL  ,45.50444444,-122.5691667,SE DIVISION ST             ,SE 92ND AVE                ,35,STRGHT  ,0,,0,0,0,4,,7,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,NONE      ,1,,TOO-CLOS,,SE DIVISION ST,SE 92ND AVE
1489753,10/12/2012 00:00,7672516.00,676778.00,10,12,2012,6,23,Portland SE,14,U PR-ART,45.50444444,-122.5658333,SE DIVISION ST             ,SB EX DIVISION C6          ,,INTER   ,0,CROSS  ,0,0,0,,0,2,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DLIT,L-GRN-SIG ,1,,DIS TCD ,IS 205    ,SE DIVISION ST,
1489774,10/19/2012 00:00,7690244.00,676333.00,10,19,2012,6,0,Portland SE,14,U PR-ART,45.50444444,-122.4966667,SE DIVISION ST             ,SE 162ND AVE               ,55,INTER   ,0,CROSS  ,0,0,0,,0,2,ANGL-OTH  ,ANGL    ,INJ,CLR ,WET ,DLIT,TRF SIGNAL,1,,DIS--RAG,,SE DIVISION ST,SE 162ND AVE
1489842,10/12/2012 00:00,7693305.00,676257.00,10,12,2012,6,14,Portland SE,14,U PR-ART,45.50444444,-122.4847222,SE DIVISION ST             ,SE 174TH AVE               ,50,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DAY ,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE DIVISION ST,SE 174TH AVE
1490973,10/29/2012 00:00,7652087.00,677412.00,10,29,2012,2,19,Portland SE,17,U COLL  ,45.50472222,-122.6455556,SE DIVISION ST             ,SE 20TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,2,S-1TURN   ,REAR    ,INJ,CLR ,DRY ,DLIT,STOP SIGN ,1,,TOO-CLOS,,SE DIVISION ST,SE 20TH AVE
1491548,10/23/2012 00:00,7669244.00,676964.00,10,23,2012,3,8,Portland SE,14,U PR-ART,45.50472222,-122.5786111,SE DIVISION ST             ,SE 82ND AVE                ,35,INTER   ,0,CROSS  ,0,0,0,,0,4,S-1STOP   ,REAR    ,INJ,CLR ,WET ,DAY ,TRF SIGNAL,1,PED INV   ,TOO-CLOS,213,SE DIVISION ST,SE 82ND AVE
1491867,10/23/2012 00:00,7669244.00,676964.00,10,23,2012,3,22,Portland SE,14,U PR-ART,45.50472222,-122.5786111,SE DIVISION ST             ,SE 82ND AVE                ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,,TOO-FAST,213,SE DIVISION ST,SE 82ND AVE
1491874,10/23/2012 00:00,7669244.00,676964.00,10,23,2012,3,13,Portland SE,14,U PR-ART,45.50472222,-122.5786111,SE DIVISION ST             ,SE 82ND AVE                ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DAY ,TRF SIGNAL,1,,TOO-CLOS,213,SE DIVISION ST,SE 82ND AVE
1493292,11/23/2012 00:00,7672516.00,676778.00,11,23,2012,6,14,Portland SE,14,U PR-ART,45.50444444,-122.5658333,SE DIVISION ST             ,SB EX DIVISION C6          ,,INTER   ,0,CROSS  ,0,0,0,,0,4,S-1TURN   ,TURN    ,PDO,RAIN,WET ,DAY ,TRF SIGNAL,1,,IMP-TURN,IS 205    ,SE DIVISION ST,
1493513,11/21/2012 00:00,7669244.00,676964.00,11,21,2012,4,20,Portland SE,14,U PR-ART,45.50472222,-122.5786111,SE DIVISION ST             ,SE 82ND AVE                ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLD ,WET ,DLIT,TRF SIGNAL,1,,TOO-CLOS,213,SE DIVISION ST,SE 82ND AVE
1493689,11/29/2012 00:00,7669239.00,676761.00,11,29,2012,5,17,Portland SE,14,U PR-ART,45.50416667,-122.5786111,SE DIVISION ST             ,SE 82ND AVE                ,35,STRGHT  ,0,,1,0,0,4,0,6,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DLIT,UNKNOWN   ,1,,TOO-CLOS,213,SE DIVISION ST,SE 82ND AVE
1494466,12/21/2012 00:00,7669244.00,676964.00,12,21,2012,6,20,Portland SE,14,U PR-ART,45.50472222,-122.5786111,SE DIVISION ST             ,SE 82ND AVE                ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DLIT,TRF SIGNAL,1,FORCED    ,TOO-CLOS,213,SE DIVISION ST,SE 82ND AVE
1494778,12/17/2012 00:00,7673157.00,676762.00,12,17,2012,2,7,Portland SE,14,U PR-ART,45.50444444,-122.5633333,SE DIVISION ST             ,SE 96TH AVE                ,35,INTER   ,0,CROSS  ,0,0,0,,0,1,ANGL-OTH  ,ANGL    ,PDO,UNK ,UNK ,DAWN,TRF SIGNAL,1,,DIS--RAG,IS 205    ,SE DIVISION ST,SE 96TH AVE
1494877,10/26/2012 00:00,7666188.00,677245.00,10,26,2012,6,15,Portland SE,17,U COLL  ,45.50527778,-122.5905556,SE DIVISION ST             ,SE 70TH AVE                ,55,STRGHT  ,0,,1,0,0,4,0,5,S-1STOP   ,REAR    ,PDO,CLD ,DRY ,DAY ,UNKNOWN   ,1,,INATTENT,,SE DIVISION ST,SE 70TH AVE
1494987,10/27/2012 00:00,7674154.00,676737.00,10,27,2012,7,18,Portland SE,14,U PR-ART,45.50444444,-122.5594444,SE DIVISION ST             ,SE 101ST AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,PED       ,PED     ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,,IN RDWY ,,SE DIVISION ST,SE 101ST AVE
1495102,10/29/2012 00:00,7680986.00,676462.00,10,29,2012,2,14,Portland SE,14,U PR-ART,45.50416667,-122.5327778,SE DIVISION ST             ,SE 129TH AVE               ,,ALLEY   ,0,,0,0,0,4,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 129TH AVE
1495394,11/3/2012 00:00,7677070.00,676561.00,11,3,2012,7,11,Portland SE,14,U PR-ART,45.50416667,-122.5480556,SE DIVISION ST             ,SE 112TH AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE DIVISION ST,SE 112TH AVE
1495467,11/1/2012 00:00,7691670.00,676399.00,11,1,2012,5,13,Portland SE,14,U PR-ART,45.50472222,-122.4911111,SE DIVISION ST             ,SE 167TH AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,3,O-1TURN   ,TURN    ,INJ,CLR ,UNK ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 167TH AVE
1495531,11/1/2012 00:00,7686112.00,676334.00,11,1,2012,5,20,Portland SE,14,U PR-ART,45.50416667,-122.5127778,SE DIVISION ST             ,SE 145TH AVE               ,,STRGHT  ,0,,0,0,0,4,0,7,S-1STOP   ,REAR    ,PDO,CLR ,WET ,DLIT,UNKNOWN   ,1,,RECKLESS,,SE DIVISION ST,SE 145TH AVE
1495550,10/13/2012 00:00,7681556.00,676448.00,10,13,2012,7,15,Portland SE,14,U PR-ART,45.50416667,-122.5305556,SE DIVISION ST             ,SE 130TH AVE               ,,STRGHT  ,0,,0,0,0,4,,8,S-STRGHT  ,SS-O    ,PDO,CLD ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE DIVISION ST,SE 130TH AVE
1495560,11/2/2012 00:00,7663340.00,677319.00,11,2,2012,6,15,Portland SE,17,U COLL  ,45.50527778,-122.6016667,SE DIVISION ST             ,SE 60TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,2,O-1TURN   ,TURN    ,INJ,RAIN,WET ,DAY ,TRF SIGNAL,1,,NO-YIELD,,SE DIVISION ST,SE 60TH AVE
1495582,11/3/2012 00:00,7693303.00,676156.00,11,3,2012,7,16,Portland SE,17,U COLL  ,45.50416667,-122.4847222,SE DIVISION ST             ,SE 174TH AVE               ,,CURVE   ,0,,0,0,0,2,,8,S-OTHER   ,PARK    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 174TH AVE
1495639,11/3/2012 00:00,7670170.00,676940.00,11,3,2012,7,15,Portland SE,17,U COLL  ,45.50472222,-122.575,SE DIVISION ST             ,SE 58TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,4,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE DIVISION ST,SE 58TH AVE
1495732,11/2/2012 00:00,7651517.00,677428.00,11,2,2012,6,6,Portland SE,17,U COLL  ,45.50472222,-122.6477778,SE DIVISION ST             ,SE 18TH AVE                ,,INTER   ,0,3-LEG  ,0,0,0,,0,3,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAWN,UNKNOWN   ,1,,IMP-TURN,,SE DIVISION ST,SE 18TH AVE
1495749,11/2/2012 00:00,7663340.00,677319.00,11,2,2012,6,17,Portland SE,17,U COLL  ,45.50527778,-122.6016667,SE DIVISION ST             ,SE 60TH AVE                ,35,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,WET ,DUSK,TRF SIGNAL,1,,TOO-CLOS,,SE DIVISION ST,SE 60TH AVE
1495883,11/7/2012 00:00,7649099.00,677593.00,11,7,2012,4,15,Portland SE,17,U COLL  ,45.505,-122.6572222,SE DIVISION ST             ,SE 9TH AVE                 ,35,STRGHT  ,0,,1,0,0,2,0,6,S-1STOP   ,REAR    ,PDO,UNK ,UNK ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 9TH AVE
1495893,11/7/2012 00:00,7651304.00,677433.00,11,7,2012,4,18,Portland SE,17,U COLL  ,45.50472222,-122.6486111,SE DIVISION ST             ,SE 174TH AVE               ,35,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DUSK,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE DIVISION ST,SE 174TH AVE
1495996,11/6/2012 00:00,7663340.00,677319.00,11,6,2012,3,0,Portland SE,17,U COLL  ,45.50527778,-122.6016667,SE DIVISION ST             ,SE 60TH AVE                ,35,INTER   ,0,3-LEG  ,0,0,0,,0,2,O-1TURN   ,TURN    ,INJ,RAIN,WET ,DLIT,TRF SIGNAL,1,,NO-YIELD,,SE DIVISION ST,SE 60TH AVE
1496068,11/5/2012 00:00,7677070.00,676561.00,11,5,2012,2,11,Portland SE,14,U PR-ART,45.50416667,-122.5480556,SE DIVISION ST             ,SE 112TH AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,3,S-OTHER   ,TURN    ,PDO,CLR ,DRY ,DAY ,RAMP METER,1,,IMP-TURN,,SE DIVISION ST,SE 112TH AVE
1496341,11/8/2012 00:00,7669104.00,677069.00,11,8,2012,5,12,Portland SE,17,U COLL  ,45.505,-122.5791667,SE DIVISION ST             ,SE 82ND AVE                ,30,ALLEY   ,0,,0,0,0,4,0,7,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 82ND AVE
1496437,11/8/2012 00:00,7649880.00,677471.00,11,8,2012,5,17,Portland SE,17,U COLL  ,45.50472222,-122.6541667,SE DIVISION ST             ,SE 12TH AVE                ,30,STRGHT  ,0,,0,0,0,4,0,8,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 12TH AVE
1496495,10/31/2012 00:00,7678993.00,676513.00,10,31,2012,4,15,Portland SE,14,U PR-ART,45.50416667,-122.5405556,SE DIVISION ST             ,SE 119TH AVE               ,30,STRGHT  ,0,,0,0,0,4,0,7,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 119TH AVE
1496547,10/20/2012 00:00,7671805.00,676797.00,10,20,2012,7,9,Portland SE,17,U COLL  ,45.50444444,-122.5686111,SE DIVISION ST             ,SE 92ND AVE                ,45,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,WET ,DAY ,TRF SIGNAL,1,PED INV   ,TOO-CLOS,,SE DIVISION ST,SE 92ND AVE
1496668,11/13/2012 00:00,7677853.00,676541.00,11,13,2012,3,12,Portland SE,14,U PR-ART,45.50416667,-122.545,SE DIVISION ST             ,SE 115TH AVE               ,35,STRGHT  ,0,,0,0,0,4,0,5,S-1STOP   ,REAR    ,INJ,CLD ,WET ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,SE DIVISION ST,SE 115TH AVE
1496679,11/13/2012 00:00,7686682.00,676320.00,11,13,2012,3,16,Portland SE,14,U PR-ART,45.50416667,-122.5105556,SE DIVISION ST             ,SE 148TH AVE               ,55,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE DIVISION ST,SE 148TH AVE
1497194,11/16/2012 00:00,7689105.00,676361.00,11,16,2012,6,17,Portland SE,14,U PR-ART,45.50444444,-122.5011111,SE DIVISION ST             ,SE 157TH AVE               ,,STRGHT  ,0,,0,0,0,4,0,8,S-STRGHT  ,SS-O    ,INJ,CLR ,WET ,DLIT,UNKNOWN   ,1,,IMP LN C,,SE DIVISION ST,SE 157TH AVE
1497275,11/25/2012 00:00,7692024.00,676289.00,11,25,2012,1,12,Portland SE,14,U PR-ART,45.50444444,-122.4897222,SE DIVISION ST             ,SE 168TH AVE               ,35,INTER   ,0,3-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE DIVISION ST,SE 168TH AVE
1497321,11/18/2012 00:00,7692738.00,676372.00,11,18,2012,1,18,Portland SE,14,U PR-ART,45.50472222,-122.4869444,SE DIVISION ST             ,SE 170TH AVE               ,40,ALLEY   ,0,,0,0,0,4,,7,O-1TURN   ,TURN    ,INJ,RAIN,WET ,DLIT,NONE      ,1,FORCED    ,CARELESS,,SE DIVISION ST,SE 170TH AVE
1497355,11/27/2012 00:00,7669956.00,676945.00,11,27,2012,3,6,Portland SE,14,U PR-ART,45.50472222,-122.5758333,SE DIVISION ST             ,SE 84TH PL                 ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,ANGL    ,PDO,CLR ,DRY ,DLIT,NONE      ,1,,NO-YIELD,,SE DIVISION ST,SE 84TH PL
1497384,11/21/2012 00:00,7686539.00,676323.00,11,21,2012,4,2,Portland SE,14,U PR-ART,45.50416667,-122.5111111,SE DIVISION ST             ,SE 148TH AVE               ,,STRGHT  ,0,,0,0,0,5,,8,O-STRGHT  ,SS-M    ,PDO,CLD ,WET ,DLIT,UNKNOWN   ,1,,LEFT-CTR,,SE DIVISION ST,SE 148TH AVE
